Datetime,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,Wind
06-Aug-2021 13:45:00,32.161417,2776.571622,2116.839655,7376.983139,23.30854,1243.513468,3.042164,1615.701309,1125.136156
06-Aug-2021 14:00:00,32.012553,2743.259599,2245.182078,7381.385353,27.026901,1242.823068,-0.118585,1606.864712,1120.80019
06-Aug-2021 14:15:00,32.09917,2726.808289,2267.339513,7359.896302,28.217789,1243.095235,4.811264,1591.426047,1228.754698
06-Aug-2021 14:30:00,32.101983,2718.052773,2308.439634,7448.939815,28.195416,1243.128913,11.218297,1541.117554,1195.741249
06-Aug-2021 14:45:00,32.079401,2715.961542,2423.629284,7520.884302,28.12219,1242.858455,7.749408,1512.280376,1103.749541
06-Aug-2021 15:00:00,32.068266,2696.845603,2392.826551,7527.668746,28.029336,1242.788241,-0.048065,1616.483576,1052.017496
06-Aug-2021 15:15:00,32.113854,2694.231652,2423.059498,7543.855111,28.227899,1242.777624,9.313312,1566.726752,1059.987314
06-Aug-2021 15:30:00,32.075229,2692.825647,2494.31701,7554.165408,28.096696,1242.438678,8.43997,1526.19668,1045.308648
06-Aug-2021 15:45:00,32.084748,2692.414211,2431.13224,7537.023463,28.076242,1242.143375,2.626547,1532.086357,1110.810744
06-Aug-2021 16:00:00,32.122046,2683.208756,2311.155807,7502.89113,28.216667,1242.211914,4.852177,1538.904345,1200.080209
06-Aug-2021 16:15:00,32.092775,2681.174355,2243.528758,7506.738444,28.1547,1241.610361,2.583224,1525.9333,1305.153823
06-Aug-2021 16:30:00,32.121709,2683.977289,2199.521321,7510.472871,28.272752,1241.777959,5.211951,1473.85973,1355.726731
06-Aug-2021 16:45:00,32.127212,2676.455256,2212.027344,7513.91462,28.134295,1241.627361,0.161932,1482.659387,1334.023093
06-Aug-2021 17:00:00,32.130742,2719.233284,2112.607078,7477.268267,28.118079,1241.591984,0.48263,1476.346599,1328.046579
06-Aug-2021 17:15:00,32.112435,2738.20017,2056.392584,7459.974086,28.119822,1241.417971,0.651551,1456.117443,1367.510454
06-Aug-2021 17:30:00,32.124388,2736.98061,1983.934705,7445.312836,28.188888,1241.39387,1.597024,1391.448543,1439.746678
06-Aug-2021 17:45:00,32.100251,2734.303824,1917.842731,7398.397679,28.083723,1241.169739,-0.333369,1357.955086,1506.078801
06-Aug-2021 18:00:00,32.157561,2745.684439,1724.154407,7315.408693,28.271044,1241.194836,-0.545019,1311.956294,1628.572965
06-Aug-2021 18:15:00,32.098263,2759.43835,1655.456071,7311.788028,28.217503,1241.073953,-0.162297,1182.330829,1716.790642
06-Aug-2021 18:30:00,32.106458,2747.471102,1561.265268,7231.414759,28.262869,1241.196307,-1.156157,1121.414015,1802.993784
06-Aug-2021 18:45:00,32.111691,2750.683725,1485.533746,7157.157268,28.25149,1241.141179,0.564947,1026.595992,1890.454299
06-Aug-2021 19:00:00,32.123596,2750.802495,1447.812468,7149.275757,25.386388,1241.340977,0.767309,849.319614,1965.115275
06-Aug-2021 19:15:00,32.10755,2749.412411,1410.495137,7154.043258,24.401978,1241.361683,0.256807,634.937124,2028.750147
06-Aug-2021 19:30:00,32.153629,2745.761955,1366.727048,7127.316037,24.466449,1241.447244,-0.037954,424.569451,2127.345904
06-Aug-2021 19:45:00,32.144225,2743.227568,1320.184962,7093.091669,24.429112,1241.379058,-6.208782,243.69898,2245.882314
06-Aug-2021 20:00:00,31.157917,2741.940915,1236.106156,6929.000604,24.445154,1241.45562,-1.851713,106.512131,2465.214251
06-Aug-2021 20:15:00,29.087324,2744.418798,1123.985921,6775.287005,24.420506,1241.343714,-0.723468,25.336695,2726.22112
06-Aug-2021 20:30:00,27.162552,2746.326643,1043.776471,6530.602935,24.447771,1241.496008,-0.21703,0.61398,2998.585368
06-Aug-2021 20:45:00,25.356933,2759.89025,1007.664498,6322.385306,24.524145,1241.553315,-5.413482,0.000658,3193.873738
06-Aug-2021 21:00:00,24.721149,2734.42417,882.380721,6201.586149,24.842654,1241.832828,11.490698,0.000664,3324.329854
06-Aug-2021 21:15:00,24.674815,2699.189871,741.4124,6096.233709,24.856015,1241.578886,-0.661802,0.000664,3447.615583
06-Aug-2021 21:30:00,24.652678,2701.610451,670.94375,5850.346633,24.835676,1241.582604,-26.657137,0.000666,3629.619471
06-Aug-2021 21:45:00,24.653008,2698.310283,651.194656,5491.748927,24.7617,1241.49373,-12.960206,0.000664,3843.140444
06-Aug-2021 22:00:00,24.690658,2710.123944,553.772642,5167.84148,15.665252,1242.092485,-5.40073,0.011588,4032.242221
06-Aug-2021 22:15:00,24.669169,2723.462241,430.980719,4976.204038,15.423366,1241.926907,3.464051,0.000664,4143.419745
06-Aug-2021 22:30:00,24.656477,2728.934412,412.244781,4715.497812,15.401061,1241.746447,1.67146,0.000664,4241.113892
06-Aug-2021 22:45:00,24.663398,2716.121351,400.77686,4380.590768,15.396984,1241.563786,-8.451408,0.000664,4419.782573
06-Aug-2021 23:00:00,24.663598,2650.906353,393.558736,4039.828631,15.37484,1241.671437,-2.409549,0.000664,4613.481401
06-Aug-2021 23:15:00,24.743516,2611.360242,376.680612,3772.236224,15.450692,1242.388126,6.168826,0.000664,4699.785344
06-Aug-2021 23:30:00,24.664498,2597.819601,352.57449,3635.50901,15.387648,1241.876198,-2.269891,0.000664,4731.810394
06-Aug-2021 23:45:00,24.643795,2531.944718,336.435028,3469.021209,15.364219,1241.898339,-6.322251,0.000662,4789.161772
07-Aug-2021 00:00:00,24.654255,2452.048025,316.344906,3283.67823,15.346852,1241.946225,1.688147,0.000666,4855.095071
07-Aug-2021 00:15:00,24.721535,2443.964537,312.513063,3068.384532,15.389927,1242.468704,4.793254,0.004107,4871.286136
07-Aug-2021 00:30:00,24.662057,2393.786778,312.972519,2982.179506,15.328816,1242.145351,4.43859,0.000668,4856.680649
07-Aug-2021 00:45:00,24.658408,2362.012724,311.900878,2910.917911,15.320169,1242.145143,4.29331,0.000662,4840.321299
07-Aug-2021 01:00:00,24.667248,2310.74087,307.98471,2821.75652,15.319702,1242.279885,-4.042597,0.000658,4833.155061
07-Aug-2021 01:15:00,24.662003,2220.788104,304.635762,2800.600288,15.305821,1242.209297,-7.940989,0.000656,4821.495706
07-Aug-2021 01:30:00,24.687176,2097.352473,306.557149,2807.687267,15.332296,1242.410545,-1.93658,0.000654,4801.222312
07-Aug-2021 01:45:00,24.669062,2051.028624,306.254325,2779.186908,15.307496,1242.397892,0.800186,0.000652,4748.92186
07-Aug-2021 02:00:00,24.535079,2040.138329,306.011109,2739.596878,15.302464,1242.465843,3.8619,0.000646,4680.820358
07-Aug-2021 02:15:00,24.366322,1997.358429,306.195105,2720.882571,15.301057,1242.670846,3.747059,0.00064,4624.858688
07-Aug-2021 02:30:00,24.392835,1971.406886,309.160652,2729.592287,15.342398,1243.007203,5.529161,0.00064,4569.129541
07-Aug-2021 02:45:00,24.36359,1916.384956,305.343799,2752.929069,15.297574,1242.544587,-10.543668,0.000638,4520.037056
07-Aug-2021 03:00:00,24.369753,1867.347024,306.881051,2757.33599,15.300495,1242.741167,1.387684,0.000636,4490.10795
07-Aug-2021 03:15:00,24.415233,1851.278125,310.249694,2764.599381,15.353802,1242.924458,1.278797,0.000634,4427.228109
07-Aug-2021 03:30:00,24.369978,1860.798535,303.787212,2759.543535,15.272842,1242.54413,-0.044459,0.000624,4380.125397
07-Aug-2021 03:45:00,24.38766,1793.081206,301.84736,2782.882163,15.303279,1242.849953,0.716311,0.000616,4344.51807
07-Aug-2021 04:00:00,24.37612,1785.540921,300.331676,2798.577247,15.282847,1242.643471,-7.608138,0.000604,4290.572653
07-Aug-2021 04:15:00,24.410938,1811.173534,304.992995,2803.449533,15.304532,1243.019832,-0.289811,0.000588,4226.043057
07-Aug-2021 04:30:00,24.389914,1875.791745,303.92232,2787.041519,15.28296,1243.000393,-2.484264,0.000578,4150.125167
07-Aug-2021 04:45:00,24.400696,1953.784852,305.187002,2775.70282,15.287362,1243.108205,-0.804953,0.000592,4065.521469
07-Aug-2021 05:00:00,24.397791,2014.14127,305.307351,2785.152283,15.355285,1243.219303,2.540801,0.000596,4007.8268
07-Aug-2021 05:15:00,24.382782,2089.312107,304.806677,2785.022261,15.349021,1243.230668,-6.400582,0.000596,3969.448692
07-Aug-2021 05:30:00,24.390861,2122.461089,306.910959,2788.989839,15.355309,1243.238115,3.052197,0.000592,3913.272974
07-Aug-2021 05:45:00,24.380091,2196.30366,307.572291,2790.376743,15.355773,1243.273362,1.191907,0.000578,3853.734605
07-Aug-2021 06:00:00,24.368811,2255.205535,307.744694,2839.996319,15.311742,1243.29782,1.672351,0.00058,3798.418867
07-Aug-2021 06:15:00,24.34616,2310.043475,306.356008,2828.964696,15.297223,1243.43429,-4.426256,0.000582,3795.220084
07-Aug-2021 06:30:00,24.34536,2287.513571,306.282976,2822.978176,15.298763,1243.422529,-0.276291,0.000584,3798.158592
07-Aug-2021 06:45:00,24.335942,2253.087035,306.997429,2825.885266,15.275234,1243.249872,5.267132,0.438063,3800.381887
07-Aug-2021 07:00:00,24.384988,2233.564095,311.829411,2900.715112,15.31334,1243.691088,12.279548,4.481677,3758.020607
07-Aug-2021 07:15:00,24.374233,2332.339742,309.397625,2916.80456,15.319847,1243.41674,7.266175,23.672148,3687.892177
07-Aug-2021 07:30:00,24.382789,2388.605232,306.166163,2900.766643,15.365692,1243.496757,-1.879798,97.98885,3670.981555
07-Aug-2021 07:45:00,24.382673,2390.832482,310.6993,2916.261072,15.402465,1243.56507,11.461473,227.301283,3640.343184
07-Aug-2021 08:00:00,24.370746,2462.649004,310.477834,3043.416666,15.399933,1243.667454,0.101898,377.42166,3553.388761
07-Aug-2021 08:15:00,24.343322,2538.207886,305.285297,3134.393585,15.369731,1243.553358,-4.135748,520.874181,3462.460352
07-Aug-2021 08:30:00,24.327202,2569.088508,301.960106,3132.081431,15.366339,1243.586335,-8.999194,674.270706,3511.897218
07-Aug-2021 08:45:00,24.280392,2482.491229,298.863362,3183.328125,15.139137,1243.47518,-8.153672,821.490069,3652.191454
07-Aug-2021 09:00:00,24.309288,2327.025916,297.024245,3205.503329,14.918197,1243.796638,-19.389792,971.514852,3977.54729
07-Aug-2021 09:15:00,24.360102,2274.648485,299.21745,3266.428733,14.727797,1243.888042,0.694203,1028.792305,4199.606966
07-Aug-2021 09:30:00,24.534233,2317.191846,295.256533,3383.173996,14.724475,1243.735359,-10.119216,1004.284106,4346.677904
07-Aug-2021 09:45:00,24.553153,2387.209782,299.473673,3506.738389,14.753573,1243.710173,-4.181491,968.359536,4463.678172
07-Aug-2021 10:00:00,24.58547,2438.403046,309.062513,3624.40356,33.204056,1243.473858,-2.097207,985.565279,4507.363095
07-Aug-2021 10:15:00,24.738455,2518.887474,325.418564,3757.303799,33.728308,1243.734713,-2.538633,1033.409564,4514.847643
07-Aug-2021 10:30:00,24.506578,2574.539995,340.179162,3891.751146,33.602076,1243.242504,-4.373436,1147.262136,4491.372678
07-Aug-2021 10:45:00,24.560156,2628.231939,380.461,4024.517672,32.68307,1243.704526,-1.497805,1191.672431,4447.380363
07-Aug-2021 11:00:00,24.551908,2668.672198,453.820334,4144.715157,24.861847,1243.348606,1.24975,1234.302933,4432.891273
07-Aug-2021 11:15:00,24.747329,2673.485303,532.380811,4260.537334,24.922572,1243.395849,0.005485,1314.868252,4442.540255
07-Aug-2021 11:30:00,24.821423,2709.622432,614.712617,4369.589388,24.872842,1243.06718,-1.151759,1332.886523,4439.388887
07-Aug-2021 11:45:00,24.890909,2728.30001,717.83944,4420.899029,24.081132,1243.175959,0.64362,1377.218881,4420.582631
07-Aug-2021 12:00:00,24.897253,2738.949376,849.785631,4508.959871,14.728089,1243.206417,1.134164,1457.338146,4361.327246
07-Aug-2021 12:15:00,24.884966,2729.030521,890.660618,4617.729673,14.705667,1243.483143,0.554009,1540.708298,4357.477533
07-Aug-2021 12:30:00,24.85465,2727.074231,894.969736,4839.811774,14.640413,1243.10693,0.023704,1569.129954,4279.047073
07-Aug-2021 12:45:00,24.865724,2730.426392,902.522406,4959.378115,14.674005,1243.270532,0.925344,1614.760942,4290.024565
07-Aug-2021 13:00:00,24.832194,2745.339967,935.034966,5066.971506,13.3538,1243.261765,0.711154,1626.902624,4291.768941
07-Aug-2021 13:15:00,24.800101,2741.950084,948.24231,5215.803628,13.233208,1243.110217,1.33848,1642.48291,4249.689079
07-Aug-2021 13:30:00,24.766859,2734.037095,954.002446,5331.888769,13.210676,1242.757715,-0.337688,1619.917893,4320.899644
07-Aug-2021 13:45:00,24.800058,2732.090932,961.200022,5386.052289,13.634633,1242.887588,1.185975,1638.69542,4358.387431
07-Aug-2021 14:00:00,24.802474,2738.151686,971.262873,5439.040615,18.731113,1242.734587,-0.561718,1632.897403,4343.605335
07-Aug-2021 14:15:00,24.779808,2743.256566,1006.497064,5576.003657,18.880772,1242.521679,-0.450998,1608.484623,4287.792753
07-Aug-2021 14:30:00,24.837809,2744.003637,1018.0474,5622.925651,19.001973,1242.65729,0.966516,1607.258372,4288.572401
07-Aug-2021 14:45:00,24.830874,2745.581514,1013.680025,5644.585905,18.93333,1242.815459,-0.895928,1603.405351,4284.778508
07-Aug-2021 15:00:00,24.590981,2746.959462,1024.436604,5682.214657,18.878957,1242.689345,1.45252,1591.929759,4286.909883
07-Aug-2021 15:15:00,24.533718,2739.165702,1041.302679,5729.406658,18.89233,1242.532733,1.03795,1600.460939,4277.812889
07-Aug-2021 15:30:00,24.575319,2742.367326,1059.017506,5782.137187,18.959215,1242.845266,4.851625,1603.667072,4276.339189
07-Aug-2021 15:45:00,24.53468,2731.993015,1058.103695,5893.968283,18.896553,1242.575568,1.809842,1592.377178,4260.411883
07-Aug-2021 16:00:00,24.559879,2723.423251,1044.706639,5928.920115,18.927282,1242.402081,1.041709,1582.79019,4320.993918
07-Aug-2021 16:15:00,24.539989,2728.278067,1087.016113,5976.918447,18.915961,1242.383711,1.311691,1582.933952,4310.624764
07-Aug-2021 16:30:00,24.512271,2725.215121,1075.027996,6010.091635,18.826338,1242.41127,-2.056454,1563.625715,4341.994788
07-Aug-2021 16:45:00,24.543974,2722.343931,1072.685314,5986.943844,18.875742,1242.471826,0.10954,1536.080548,4383.102849
07-Aug-2021 17:00:00,24.552114,2740.760309,1091.88079,5943.956594,18.869366,1242.559078,3.660974,1536.72594,4426.237663
07-Aug-2021 17:15:00,24.831459,2758.02473,1085.688804,5962.628363,18.867007,1242.530395,4.605692,1490.160532,4444.588748
07-Aug-2021 17:30:00,24.916044,2756.19848,1078.14236,5968.639476,18.829042,1242.337353,3.738459,1430.902358,4496.550726
07-Aug-2021 17:45:00,24.84732,2748.6414,1034.771793,5933.840068,18.758564,1242.333853,1.077765,1382.174656,4541.115234
07-Aug-2021 18:00:00,24.942403,2739.518054,1018.545938,5795.445555,18.909621,1242.755585,4.50751,1353.467536,4579.875501
07-Aug-2021 18:15:00,24.883885,2747.809756,1029.076108,5770.498417,18.868609,1242.42194,3.44312,1269.401544,4622.445308
07-Aug-2021 18:30:00,24.861134,2740.924851,1001.453642,5773.73993,18.806141,1242.360013,2.560457,1174.898793,4647.151569
07-Aug-2021 18:45:00,24.866632,2745.868216,1006.604049,5713.191462,18.803038,1242.409632,2.954153,1044.049606,4693.627743
07-Aug-2021 19:00:00,24.903291,2748.977237,1019.454249,5615.295351,14.844921,1242.520697,3.446054,872.925673,4740.996043
07-Aug-2021 19:15:00,24.954185,2759.225111,1064.8493,5625.822096,13.905958,1242.998032,4.138547,647.200676,4719.842599
07-Aug-2021 19:30:00,24.900862,2751.550401,1045.296272,5697.002627,13.86277,1242.457885,2.354147,435.460238,4672.488414
07-Aug-2021 19:45:00,24.888777,2740.093535,1051.281803,5690.054764,13.864434,1242.342279,-0.177873,263.645789,4657.403927
07-Aug-2021 20:00:00,24.92634,2735.628543,985.512115,5647.659988,13.910064,1242.781366,2.491555,118.234092,4720.545638
07-Aug-2021 20:15:00,24.875224,2718.062802,909.543028,5669.500556,13.887632,1242.462313,-1.725433,26.403973,4816.57895
07-Aug-2021 20:30:00,24.803091,2709.645606,822.628037,5553.429836,13.87668,1242.656704,0.398888,0.428169,4941.851625
07-Aug-2021 20:45:00,24.799563,2725.058204,838.802371,5382.833025,13.89892,1242.611,-0.293255,0.000654,4995.059922
07-Aug-2021 21:00:00,24.815726,2739.255507,738.078661,5298.054206,13.894834,1242.939667,1.34176,0.000656,5032.575822
07-Aug-2021 21:15:00,24.805288,2718.013183,536.537552,5278.140935,13.883519,1242.971292,1.55954,0.000656,5108.679192
07-Aug-2021 21:30:00,24.820231,2709.405968,445.094646,5092.996544,13.88659,1242.731755,-5.434523,0.00066,5234.486506
07-Aug-2021 21:45:00,24.80665,2725.738771,432.273849,4794.447311,13.874246,1242.605946,0.201641,0.00066,5363.11998
07-Aug-2021 22:00:00,24.833564,2743.398034,398.147244,4540.371302,13.897135,1242.888142,2.308999,0.000658,5422.139784
07-Aug-2021 22:15:00,24.819635,2744.898165,340.790181,4371.151107,13.890976,1242.986281,-1.610896,0.000662,5491.082481
07-Aug-2021 22:30:00,24.816867,2743.050788,303.867379,4136.496664,13.871795,1243.017164,-4.690374,0.000662,5566.127531
07-Aug-2021 22:45:00,24.795397,2716.389668,298.639388,3895.876808,13.85706,1243.069034,-10.428736,0.000664,5666.840366
07-Aug-2021 23:00:00,24.828306,2712.916415,300.292683,3682.630796,13.886768,1243.133971,-5.037523,0.000664,5668.369659
07-Aug-2021 23:15:00,24.848403,2715.492714,298.376619,3411.573713,13.896132,1243.357469,-8.164391,0.000664,5728.925588
07-Aug-2021 23:30:00,24.806106,2698.882067,298.30838,3195.433087,13.866371,1243.054317,-6.929069,0.000664,5787.463378
07-Aug-2021 23:45:00,24.843901,2650.048788,294.883153,3046.899349,13.892557,1243.354437,-11.162271,0.000664,5819.412893
08-Aug-2021 00:00:00,24.843862,2631.005466,296.910204,2941.209594,13.881586,1243.403773,5.179247,0.000668,5786.51674
08-Aug-2021 00:15:00,24.841809,2576.545467,293.674175,2846.377181,13.882021,1243.493793,-8.451846,0.000666,5796.899932
08-Aug-2021 00:30:00,24.83187,2453.645624,292.724664,2817.150396,13.873746,1243.498832,-12.910964,0.000666,5781.029486
08-Aug-2021 00:45:00,24.872627,2282.395438,295.341441,2821.319453,13.906407,1243.909016,-0.987962,0.000664,5748.300834
08-Aug-2021 01:00:00,24.873473,2254.047072,296.943337,2729.496017,15.319443,1243.90153,5.931692,0.000664,5719.587431
08-Aug-2021 01:15:00,24.89706,2235.313685,292.546783,2655.321299,15.371998,1243.730728,-15.578828,0.000666,5708.140278
08-Aug-2021 01:30:00,24.931047,2127.9697,294.940439,2664.640568,15.394487,1243.883126,-4.143883,0.000666,5652.887551
08-Aug-2021 01:45:00,24.929375,2062.755604,297.735781,2677.545295,15.419991,1243.849878,11.207236,0.000668,5589.31242
08-Aug-2021 02:00:00,24.90431,1929.596958,292.865866,2665.456983,15.384485,1243.80031,-4.387758,0.000668,5645.570725
08-Aug-2021 02:15:00,24.909092,1845.995123,293.48357,2670.830752,15.415503,1243.835487,-2.150716,0.00067,5621.770916
08-Aug-2021 02:30:00,24.909526,1760.46197,292.063309,2667.930603,15.406158,1243.954084,-4.756488,0.000668,5601.217063
08-Aug-2021 02:45:00,24.906167,1707.231899,294.131722,2674.237117,15.405842,1243.868055,3.239058,0.000668,5556.436945
08-Aug-2021 03:00:00,24.9046,1632.274691,292.154723,2672.940484,15.390463,1243.730366,-8.899968,0.000668,5555.786275
08-Aug-2021 03:15:00,24.92618,1574.755713,292.927566,2670.688712,15.416946,1243.962934,-4.33267,0.00067,5543.343399
08-Aug-2021 03:30:00,24.911162,1555.071245,294.138653,2660.485717,15.415572,1244.042313,3.056084,0.000672,5511.045243
08-Aug-2021 03:45:00,24.909308,1537.840202,293.627903,2649.096805,15.403242,1243.950515,-0.768262,0.000674,5468.864875
08-Aug-2021 04:00:00,24.92389,1513.986654,295.188622,2660.438207,15.402434,1244.000931,7.971094,0.000674,5399.38645
08-Aug-2021 04:15:00,24.904899,1537.029168,293.314464,2656.684124,15.396106,1243.889614,3.813479,0.00067,5312.741221
08-Aug-2021 04:30:00,24.90846,1553.674944,295.09962,2660.708041,15.397414,1244.025635,0.682865,0.00067,5244.43395
08-Aug-2021 04:45:00,24.930736,1622.844763,294.839572,2666.630054,15.412401,1244.160991,0.195682,0.000668,5151.306921
08-Aug-2021 05:00:00,24.90549,1625.486911,292.632739,2687.678827,15.396363,1244.139537,-1.441079,0.000668,5088.108008
08-Aug-2021 05:15:00,24.916372,1626.279185,294.364777,2705.168822,15.414618,1244.32948,-0.012,0.000668,5025.391839
08-Aug-2021 05:30:00,24.880275,1675.820188,293.014145,2706.384035,15.380236,1244.155351,-2.75532,0.000664,4984.999489
08-Aug-2021 05:45:00,24.857082,1710.27419,295.303666,2727.712734,15.247974,1244.354545,0.172512,0.000656,4884.055203
08-Aug-2021 06:00:00,24.858137,1767.77354,295.163431,2720.08822,15.345697,1244.483753,-0.558274,0.000648,4811.816467
08-Aug-2021 06:15:00,24.850163,1851.067484,294.032795,2706.595147,15.252728,1244.297846,-5.429777,0.000638,4750.092537
08-Aug-2021 06:30:00,24.840014,1913.48953,294.940674,2715.060395,15.312078,1244.13462,-3.713183,0.000646,4643.965899
08-Aug-2021 06:45:00,24.867818,1884.604145,295.519298,2719.870046,15.373863,1244.500892,-1.148573,0.183259,4598.605073
08-Aug-2021 07:00:00,24.875281,1913.504571,295.073009,2720.882333,15.369759,1244.551124,3.175359,4.049144,4538.125493
08-Aug-2021 07:15:00,24.878047,1943.604284,294.941006,2717.323145,15.324298,1244.514665,2.099842,33.059994,4495.144047
08-Aug-2021 07:30:00,24.872691,1951.656717,293.395424,2737.161864,15.196206,1244.544936,-1.684567,128.073057,4472.773883
08-Aug-2021 07:45:00,24.876929,1929.635826,292.267187,2811.051169,15.237023,1244.744073,-0.689796,302.07006,4392.350472
08-Aug-2021 08:00:00,24.84529,2027.649917,290.555245,2793.402592,15.236899,1244.840877,-3.227196,503.651423,4308.036309
08-Aug-2021 08:15:00,24.829993,2070.590658,288.442058,2787.904166,15.220241,1244.815816,-13.717284,732.046885,4310.607599
08-Aug-2021 08:30:00,24.77069,2036.183263,286.450013,2800.40119,15.198048,1244.711825,-18.806143,920.46861,4389.311066
08-Aug-2021 08:45:00,24.772746,2056.319577,285.468758,2810.924748,15.194071,1244.801085,-17.846127,1016.456447,4526.496478
08-Aug-2021 09:00:00,24.794875,2087.494772,285.240493,2866.6484,15.200485,1244.822882,-4.774849,1012.758532,4722.687236
08-Aug-2021 09:15:00,24.842126,2204.764571,286.334211,2924.228336,15.248298,1245.159778,0.426623,910.458601,4926.119848
08-Aug-2021 09:30:00,24.815575,2325.67299,288.752804,3001.747156,15.114811,1245.124411,4.243729,853.089124,5056.974381
08-Aug-2021 09:45:00,24.845487,2284.988417,293.277006,3161.690864,15.124303,1245.246553,4.264096,889.416436,5171.475478
08-Aug-2021 10:00:00,24.843002,2354.541972,316.616666,3304.099033,33.732121,1245.08716,-3.021754,940.047047,5156.65387
08-Aug-2021 10:15:00,24.874812,2481.626124,339.188134,3432.275612,34.166413,1245.247577,-3.602012,1025.624422,5077.039724
08-Aug-2021 10:30:00,24.888273,2547.104794,359.763832,3606.582228,34.190219,1245.249558,-7.076513,1106.320193,4972.465844
08-Aug-2021 10:45:00,24.887986,2567.120551,389.354777,3793.761884,33.081596,1244.913405,-10.779729,1312.346902,4783.602444
08-Aug-2021 11:00:00,24.89044,2606.042958,468.141271,3956.358165,25.446811,1245.124875,-2.4046,1378.460868,4695.130134
08-Aug-2021 11:15:00,24.879264,2621.142206,519.22229,4113.275195,25.426153,1245.031363,0.636647,1461.653616,4620.553997
08-Aug-2021 11:30:00,24.881896,2619.413785,569.776594,4294.804958,25.422638,1244.878199,0.548261,1528.801067,4568.055103
08-Aug-2021 11:45:00,24.865308,2628.826226,593.299995,4575.047928,25.385112,1244.855399,-0.030143,1561.951722,4446.377004
08-Aug-2021 12:00:00,24.887285,2649.448013,691.778272,4763.958663,25.426762,1245.107173,0.197307,1567.659693,4305.193219
08-Aug-2021 12:15:00,24.886962,2684.4127,759.805012,4999.869706,25.398764,1244.766988,-0.173388,1563.788244,4176.287844
08-Aug-2021 12:30:00,24.866342,2687.778394,787.539419,5291.034254,25.300193,1244.602275,0.09276,1560.345591,4045.476244
08-Aug-2021 12:45:00,24.909005,2694.761837,876.623686,5477.825756,24.495749,1244.811579,-0.467833,1568.690857,3914.650329
08-Aug-2021 13:00:00,24.872693,2702.430509,996.541348,5604.532174,13.679373,1244.526904,1.266398,1570.903126,3819.707537
08-Aug-2021 13:15:00,24.908455,2713.006199,1060.209584,5759.370745,13.69371,1244.862927,9.36558,1567.251306,3761.21617
08-Aug-2021 13:30:00,24.880957,2721.787463,1159.616494,5881.842614,13.696381,1244.567231,3.85612,1555.760219,3688.612106
08-Aug-2021 13:45:00,24.895331,2734.763805,1229.540271,6021.217552,13.816924,1244.71384,-2.991498,1550.467945,3653.227234
08-Aug-2021 14:00:00,24.887408,2726.375566,1293.48588,6159.345172,17.498858,1244.51879,-2.308725,1541.960844,3587.371208
08-Aug-2021 14:15:00,24.937392,2729.44277,1384.992313,6256.926066,18.619945,1244.716498,12.878977,1494.369239,3561.648415
08-Aug-2021 14:30:00,24.839971,2719.745562,1560.7044,6300.323781,18.428709,1244.307194,-1.887729,1479.291714,3503.176219
08-Aug-2021 14:45:00,24.90487,2718.047543,1612.928921,6304.727301,18.793535,1244.572921,5.374302,1484.258691,3512.626365
08-Aug-2021 15:00:00,24.864459,2712.851556,1651.751243,6338.596602,18.657775,1244.288837,3.364962,1471.717296,3479.748971
08-Aug-2021 15:15:00,24.88543,2708.344441,1646.689288,6411.434895,18.716361,1244.322545,3.835445,1456.675677,3508.604786
08-Aug-2021 15:30:00,24.871848,2720.449369,1712.867356,6427.612409,18.659752,1244.026095,1.41815,1452.350397,3511.131153
08-Aug-2021 15:45:00,24.592245,2737.048299,1726.334929,6439.244176,18.646189,1243.855912,1.393445,1493.858486,3503.034424
08-Aug-2021 16:00:00,24.296975,2741.786237,1687.634399,6499.01169,18.689063,1244.081257,1.200219,1456.692607,3534.412561
08-Aug-2021 16:15:00,24.146163,2741.931508,1748.122192,6586.016361,18.796683,1244.422748,2.932812,1330.014753,3566.344033
08-Aug-2021 16:30:00,23.977865,2728.326419,1907.610205,6606.866852,18.72829,1244.296213,-0.381287,1176.265802,3583.254617
08-Aug-2021 16:45:00,24.236994,2716.727302,1981.146047,6611.253049,18.772835,1243.853228,-1.245583,1115.212631,3607.74398
08-Aug-2021 17:00:00,24.513694,2718.623454,1974.839134,6615.858496,18.744757,1243.704546,-1.934362,1112.91352,3596.137484
08-Aug-2021 17:15:00,24.528789,2722.608023,1934.653811,6630.523466,18.807926,1243.905902,-0.204958,1110.04175,3601.620032
08-Aug-2021 17:30:00,24.557104,2716.188204,1901.293555,6625.138675,18.881922,1244.156055,1.450771,1129.676015,3619.872115
08-Aug-2021 17:45:00,24.617211,2718.511836,1910.486355,6629.614152,18.780609,1243.922196,-0.839441,1056.698181,3641.648317
08-Aug-2021 18:00:00,24.837229,2721.705418,1922.193575,6516.800663,18.895794,1244.102547,0.847993,1003.82031,3694.081717
08-Aug-2021 18:15:00,24.48131,2732.471736,1914.779971,6497.204953,18.921365,1244.109744,1.615742,893.038643,3796.145986
08-Aug-2021 18:30:00,24.396213,2712.276251,1889.007103,6429.144122,18.792344,1243.754782,-4.829452,878.411426,3825.188014
08-Aug-2021 18:45:00,24.478834,2713.980032,1667.821675,6379.883782,18.876964,1244.026546,-3.447819,867.484483,3973.756063
